128849019031,METHOD_RETURN,RET,1,,BY_VALUE,209,,,4,,bool
128849019032,METHOD_RETURN,RET,1,,BY_VALUE,214,,,4,,bool
128849019033,METHOD_RETURN,RET,1,,BY_VALUE,219,,,3,,void
128849019034,METHOD_RETURN,RET,1,,BY_VALUE,233,,,3,,void
128849019035,METHOD_RETURN,RET,5,,BY_VALUE,247,,,3,,ANY
128849019036,METHOD_RETURN,RET,5,,BY_VALUE,254,,,3,,unsigned char
128849019037,METHOD_RETURN,RET,5,,BY_VALUE,282,,,3,,unsigned char
128849019038,METHOD_RETURN,RET,5,,BY_VALUE,302,,,3,,void
128849019039,METHOD_RETURN,RET,5,,BY_VALUE,309,,,3,,void
128849019040,METHOD_RETURN,RET,5,,BY_VALUE,317,,,5,,int
128849019041,METHOD_RETURN,RET,5,,BY_VALUE,321,,,3,,short
128849019042,METHOD_RETURN,RET,5,,BY_VALUE,359,,,6,,StdIStream.StdIStream:ANY(std.istream&)
128849019043,METHOD_RETURN,RET,5,,BY_VALUE,365,,,3,,int
128849019044,METHOD_RETURN,RET,5,,BY_VALUE,368,,,3,,int
128849019045,METHOD_RETURN,RET,5,,BY_VALUE,371,,,3,,void
128849019046,METHOD_RETURN,RET,5,,BY_VALUE,374,,,3,,bool
128849019047,METHOD_RETURN,RET,5,,BY_VALUE,385,,,7,,"StdCharBufStream.StdCharBufStream:ANY(unsignedchar*,std.size_t)"
128849019048,METHOD_RETURN,RET,5,,BY_VALUE,393,,,3,,int
128849019049,METHOD_RETURN,RET,5,,BY_VALUE,398,,,3,,int
128849019050,METHOD_RETURN,RET,5,,BY_VALUE,403,,,3,,void
128849019051,METHOD_RETURN,RET,5,,BY_VALUE,406,,,3,,bool
128849019052,METHOD_RETURN,RET,5,,BY_VALUE,420,,,7,,"FileStream.FileStream:ANY(std.string&,std.vector<std.string>&)"
128849019053,METHOD_RETURN,RET,5,,BY_VALUE,431,,,3,,ANY
128849019054,METHOD_RETURN,RET,5,,BY_VALUE,436,,,3,,int
128849019055,METHOD_RETURN,RET,5,,BY_VALUE,440,,,3,,int
128849019056,METHOD_RETURN,RET,5,,BY_VALUE,446,,,3,,void
128849019057,METHOD_RETURN,RET,5,,BY_VALUE,449,,,3,,bool
128849019058,METHOD_RETURN,RET,5,,BY_VALUE,454,,,4,,void
128849019059,METHOD_RETURN,RET,1,,BY_VALUE,471,,,6,,simplecpp.TokenList.TokenList:ANY(std.vector<std.string>&)
128849019060,METHOD_RETURN,RET,1,,BY_VALUE,473,,,9,,"simplecpp.TokenList.TokenList:ANY(std.istream&,std.vector<std.string>&,std.string&,simplecpp.OutputList*)"
128849019061,METHOD_RETURN,RET,1,,BY_VALUE,480,,,10,,"simplecpp.TokenList.TokenList:ANY(unsignedchar*,std.size_t,std.vector<std.string>&,std.string&,simplecpp.OutputList*)"
128849019062,METHOD_RETURN,RET,1,,BY_VALUE,487,,,10,,"simplecpp.TokenList.TokenList:ANY(char*,std.size_t,std.vector<std.string>&,std.string&,simplecpp.OutputList*)"
128849019063,METHOD_RETURN,RET,1,,BY_VALUE,494,,,8,,"simplecpp.TokenList.TokenList:ANY(std.string&,std.vector<std.string>&,simplecpp.OutputList*)"
128849019064,METHOD_RETURN,RET,1,,BY_VALUE,505,,,6,,simplecpp.TokenList.TokenList:ANY(simplecpp.TokenList&)
128849019065,METHOD_RETURN,RET,1,,BY_VALUE,511,,,6,,simplecpp.TokenList.TokenList:ANY(simplecpp.TokenList&&)
128849019066,METHOD_RETURN,RET,1,,BY_VALUE,517,,,3,,ANY
128849019067,METHOD_RETURN,RET,1,,BY_VALUE,522,,,4,,simplecpp.TokenList&
128849019068,METHOD_RETURN,RET,1,,BY_VALUE,535,,,4,,simplecpp.TokenList&
128849019069,METHOD_RETURN,RET,1,,BY_VALUE,550,,,3,,void
128849019070,METHOD_RETURN,RET,1,,BY_VALUE,561,,,4,,void
128849019071,METHOD_RETURN,RET,1,,BY_VALUE,571,,,3,,void
128849019072,METHOD_RETURN,RET,1,,BY_VALUE,576,,,3,,string
128849019073,METHOD_RETURN,RET,1,,BY_VALUE,602,,,4,,bool
128849019074,METHOD_RETURN,RET,1,,BY_VALUE,607,,,4,,string
128849019075,METHOD_RETURN,RET,1,,BY_VALUE,621,,,6,,void
128849019076,METHOD_RETURN,RET,1,,BY_VALUE,632,,,4,,bool
128849019077,METHOD_RETURN,RET,1,,BY_VALUE,638,,,6,,void
128849019078,METHOD_RETURN,RET,1,,BY_VALUE,657,,,6,,void
128849019079,METHOD_RETURN,RET,1,,BY_VALUE,927,,,3,,void
128849019080,METHOD_RETURN,RET,1,,BY_VALUE,962,,,4,,bool
128849019081,METHOD_RETURN,RET,1,,BY_VALUE,970,,,3,,void
128849019082,METHOD_RETURN,RET,1,,BY_VALUE,1100,,,4,,void
128849019083,METHOD_RETURN,RET,1,,BY_VALUE,1135,,,4,,void
128849019084,METHOD_RETURN,RET,1,,BY_VALUE,1167,,,4,,void
128849019085,METHOD_RETURN,RET,1,,BY_VALUE,1190,,,4,,void
128849019086,METHOD_RETURN,RET,1,,BY_VALUE,1214,,,4,,void
128849019087,METHOD_RETURN,RET,1,,BY_VALUE,1253,,,4,,void
128849019088,METHOD_RETURN,RET,1,,BY_VALUE,1288,,,4,,void
128849019089,METHOD_RETURN,RET,1,,BY_VALUE,1317,,,4,,void
128849019090,METHOD_RETURN,RET,1,,BY_VALUE,1345,,,3,,void
128849019091,METHOD_RETURN,RET,1,,BY_VALUE,1356,,,8,,string
128849019092,METHOD_RETURN,RET,1,,BY_VALUE,1405,,,4,,string
128849019093,METHOD_RETURN,RET,1,,BY_VALUE,1433,,,4,,simplecpp.Token*
128849019094,METHOD_RETURN,RET,1,,BY_VALUE,1449,,,4,,bool
128849019095,METHOD_RETURN,RET,1,,BY_VALUE,1455,,,4,,unsigned int
128849019096,METHOD_RETURN,RET,13,,BY_VALUE,1649,,,7,,"simplecpp.Macro.Error.Error:ANY(simplecpp.Location&,std.string&)"
128849019097,METHOD_RETURN,RET,13,,BY_VALUE,1656,,,7,,"simplecpp.Macro.wrongNumberOfParameters.wrongNumberOfParameters:ANY(simplecpp.Location&,std.string&)"
128849019098,METHOD_RETURN,RET,13,,BY_VALUE,1661,,,5,,string
128849019099,METHOD_RETURN,RET,13,,BY_VALUE,1665,,,8,,"simplecpp.Macro.invalidHashHash.invalidHashHash:ANY(simplecpp.Location&,std.string&,std.string&)"
128849019100,METHOD_RETURN,RET,13,,BY_VALUE,1668,,,6,,simplecpp.Macro.invalidHashHash
128849019101,METHOD_RETURN,RET,13,,BY_VALUE,1672,,,7,,simplecpp.Macro.invalidHashHash
128849019102,METHOD_RETURN,RET,13,,BY_VALUE,1676,,,5,,simplecpp.Macro.invalidHashHash
128849019103,METHOD_RETURN,RET,13,,BY_VALUE,1680,,,7,,simplecpp.Macro.invalidHashHash
128849019104,METHOD_RETURN,RET,9,,BY_VALUE,1476,,,6,,simplecpp.Macro.Macro:ANY(std.vector<std.string>&)
128849019105,METHOD_RETURN,RET,9,,BY_VALUE,1478,,,7,,"simplecpp.Macro.Macro:ANY(simplecpp.Token*,std.vector<std.string>&)"
128849019106,METHOD_RETURN,RET,9,,BY_VALUE,1494,,,8,,"simplecpp.Macro.Macro:ANY(std.string&,std.string&,std.vector<std.string>&)"
128849019107,METHOD_RETURN,RET,9,,BY_VALUE,1502,,,6,,simplecpp.Macro.Macro:ANY(simplecpp.Macro&)
128849019108,METHOD_RETURN,RET,9,,BY_VALUE,1506,,,4,,simplecpp.Macro&
128849019109,METHOD_RETURN,RET,9,,BY_VALUE,1521,,,3,,bool
128849019110,METHOD_RETURN,RET,9,,BY_VALUE,1534,,,7,,simplecpp.Token*
128849019111,METHOD_RETURN,RET,9,,BY_VALUE,1625,,,3,,ANY
128849019112,METHOD_RETURN,RET,9,,BY_VALUE,1630,,,3,,simplecpp.Location&
128849019113,METHOD_RETURN,RET,9,,BY_VALUE,1635,,,3,,ANY
128849019114,METHOD_RETURN,RET,9,,BY_VALUE,1640,,,3,,bool
128849019115,METHOD_RETURN,RET,9,,BY_VALUE,1686,,,7,,simplecpp.Token*
128849019116,METHOD_RETURN,RET,9,,BY_VALUE,1695,,,4,,bool
128849019117,METHOD_RETURN,RET,9,,BY_VALUE,1740,,,4,,unsigned int
128849019118,METHOD_RETURN,RET,9,,BY_VALUE,1750,,,5,,vector<const Token*>
128849019119,METHOD_RETURN,RET,9,,BY_VALUE,1772,,,9,,simplecpp.Token*
128849019120,METHOD_RETURN,RET,9,,BY_VALUE,1810,,,8,,simplecpp.Token*
128849019121,METHOD_RETURN,RET,9,,BY_VALUE,1966,,,10,,simplecpp.Token*
128849019122,METHOD_RETURN,RET,9,,BY_VALUE,2001,,,9,,simplecpp.Token*
128849019123,METHOD_RETURN,RET,9,,BY_VALUE,2106,,,6,,bool
128849019124,METHOD_RETURN,RET,9,,BY_VALUE,2124,,,9,,bool
128849019125,METHOD_RETURN,RET,9,,BY_VALUE,2158,,,8,,simplecpp.Token*
128849019126,METHOD_RETURN,RET,9,,BY_VALUE,2187,,,10,,simplecpp.Token*
128849019127,METHOD_RETURN,RET,9,,BY_VALUE,2296,,,4,,bool
128849019128,METHOD_RETURN,RET,5,,BY_VALUE,2383,,,3,,ANY
128849019129,METHOD_RETURN,RET,5,,BY_VALUE,2387,,,3,,ANY
128849019130,METHOD_RETURN,RET,5,,BY_VALUE,2391,,,3,,CRITICAL_SECTION
128849019131,METHOD_RETURN,RET,5,,BY_VALUE,2401,,,6,,MyLock.MyLock:ANY(T&)
128849019132,METHOD_RETURN,RET,5,,BY_VALUE,2406,,,3,,ANY
128849019133,METHOD_RETURN,RET,5,,BY_VALUE,2420,,,3,,ANY
128849019134,METHOD_RETURN,RET,5,,BY_VALUE,2422,,,5,,bool
128849019135,METHOD_RETURN,RET,5,,BY_VALUE,2433,,,5,,void
128849019136,METHOD_RETURN,RET,1,,BY_VALUE,2445,,,5,,bool
128849019137,METHOD_RETURN,RET,1,,BY_VALUE,2487,,,4,,string
128849019138,METHOD_RETURN,RET,1,,BY_VALUE,2539,,,4,,bool
128849019139,METHOD_RETURN,RET,1,,BY_VALUE,2548,,,4,,bool
128849019140,METHOD_RETURN,RET,5,,BY_VALUE,2558,,,3,,string
128849019141,METHOD_RETURN,RET,1,,BY_VALUE,2631,,,5,,void
128849019142,METHOD_RETURN,RET,1,,BY_VALUE,2678,,,4,,bool
128849019143,METHOD_RETURN,RET,1,,BY_VALUE,2685,,,5,,void
128849019144,METHOD_RETURN,RET,1,,BY_VALUE,2745,,,4,,void
128849019145,METHOD_RETURN,RET,1,,BY_VALUE,2772,,,8,,longlong
128849019146,METHOD_RETURN,RET,1,,BY_VALUE,2818,,,4,,longlong
128849019147,METHOD_RETURN,RET,1,,BY_VALUE,3011,,,4,,void
128849019148,METHOD_RETURN,RET,1,,BY_VALUE,3023,,,4,,void
128849019149,METHOD_RETURN,RET,1,,BY_VALUE,3033,,,6,,longlong
128849019150,METHOD_RETURN,RET,1,,BY_VALUE,3045,,,4,,simplecpp.Token*
128849019151,METHOD_RETURN,RET,5,,BY_VALUE,3058,,,3,,ANY
128849019152,METHOD_RETURN,RET,5,,BY_VALUE,3060,,,4,,bool
128849019153,METHOD_RETURN,RET,5,,BY_VALUE,3065,,,4,,void
128849019154,METHOD_RETURN,RET,5,,BY_VALUE,3070,,,3,,void
128849019155,METHOD_RETURN,RET,1,,BY_VALUE,3084,,,5,,string
128849019156,METHOD_RETURN,RET,1,,BY_VALUE,3100,,,5,,string
128849019157,METHOD_RETURN,RET,1,,BY_VALUE,3107,,,6,,string
128849019158,METHOD_RETURN,RET,1,,BY_VALUE,3112,,,5,,string
128849019159,METHOD_RETURN,RET,1,,BY_VALUE,3120,,,6,,string
128849019160,METHOD_RETURN,RET,1,,BY_VALUE,3130,,,8,,string
128849019161,METHOD_RETURN,RET,1,,BY_VALUE,3148,,,8,,string
128849019162,METHOD_RETURN,RET,1,,BY_VALUE,3175,,,8,,bool
128849019163,METHOD_RETURN,RET,1,,BY_VALUE,3180,,,7,,"map<std.string,simplecpp.TokenList*>"
128849019164,METHOD_RETURN,RET,1,,BY_VALUE,3264,,,8,,bool
128849019165,METHOD_RETURN,RET,1,,BY_VALUE,3291,,,4,,void
128849019166,METHOD_RETURN,RET,1,,BY_VALUE,3303,,,4,,string
128849019167,METHOD_RETURN,RET,1,,BY_VALUE,3310,,,4,,string
128849019168,METHOD_RETURN,RET,1,,BY_VALUE,3317,,,11,,void
128849019169,METHOD_RETURN,RET,1,,BY_VALUE,3795,,,4,,void
128849019170,METHOD_RETURN,RET,1,,BY_VALUE,3802,,,4,,simplecpp.cstd_t
128849019171,METHOD_RETURN,RET,1,,BY_VALUE,3817,,,4,,string
128849019172,METHOD_RETURN,RET,1,,BY_VALUE,3841,,,4,,string
128849019173,METHOD_RETURN,RET,1,,BY_VALUE,3846,,,4,,simplecpp.cppstd_t
128849019174,METHOD_RETURN,RET,1,,BY_VALUE,3865,,,4,,string
128849019175,METHOD_RETURN,RET,1,,BY_VALUE,3894,,,4,,string
128849019176,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849019177,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849019178,METHOD_RETURN,RET,2,,BY_VALUE,44,,,6,,int
128849019179,METHOD_RETURN,RET,2,,BY_VALUE,53,,,7,,int
128849019180,METHOD_RETURN,RET,3,,BY_VALUE,71,,,5,,int
128849019181,METHOD_RETURN,RET,2,,BY_VALUE,94,,,5,,int
128849019182,METHOD_RETURN,RET,1,,BY_VALUE,157,,,3,,ANY
128849019183,METHOD_RETURN,RET,1,,BY_VALUE,163,,,4,,void
128849019184,METHOD_RETURN,RET,1,,BY_VALUE,188,,,3,,void
128849019185,METHOD_RETURN,RET,1,,BY_VALUE,199,,,5,,void
128849019186,METHOD_RETURN,RET,1,,BY_VALUE,212,,,7,,char*
128849019187,METHOD_RETURN,RET,1,,BY_VALUE,237,,,4,,char*
128849019188,METHOD_RETURN,RET,1,,BY_VALUE,257,,,3,,void
128849019189,METHOD_RETURN,RET,1,,BY_VALUE,286,,,3,,char*
128849019190,METHOD_RETURN,RET,1,,BY_VALUE,394,,,5,,void
128849019191,METHOD_RETURN,RET,1,,BY_VALUE,404,,,5,,char*
128849019192,METHOD_RETURN,RET,1,,BY_VALUE,422,,,6,,void
128849019193,METHOD_RETURN,RET,1,,BY_VALUE,475,,,6,,char*
128849019194,METHOD_RETURN,RET,1,,BY_VALUE,571,,,6,,void
128849019195,METHOD_RETURN,RET,1,,BY_VALUE,577,,,6,,void
128849019196,METHOD_RETURN,RET,1,,BY_VALUE,583,,,6,,void
128849019197,METHOD_RETURN,RET,1,,BY_VALUE,592,,,6,,void
128849019198,METHOD_RETURN,RET,1,,BY_VALUE,598,,,6,,void
128849019199,METHOD_RETURN,RET,1,,BY_VALUE,604,,,6,,void
