90194313383,LITERAL,2,,true,42,,636,,,2,,bool
90194313384,LITERAL,2,,"""--debug-ignore""",39,,639,,,2,,char[15]
90194313385,LITERAL,2,,0,60,,639,,,2,,int
90194313386,LITERAL,2,,true,37,,640,,,2,,bool
90194313387,LITERAL,2,,"""--debug""",39,,643,,,2,,char[8]
90194313388,LITERAL,2,,0,53,,643,,,2,,int
90194313389,LITERAL,2,,"""--debug-normal""",39,,644,,,2,,char[15]
90194313390,LITERAL,2,,0,60,,644,,,2,,int
90194313391,LITERAL,2,,true,37,,645,,,2,,bool
90194313392,LITERAL,2,,"""--debug-lookup""",39,,648,,,2,,char[15]
90194313393,LITERAL,2,,0,60,,648,,,2,,int
90194313394,LITERAL,2,,true,37,,649,,,2,,bool
90194313395,LITERAL,2,,"""--debug-lookup=""",40,,651,,,2,,char[16]
90194313396,LITERAL,3,,15,59,,651,,,3,,int
90194313397,LITERAL,2,,0,66,,651,,,2,,int
90194313398,LITERAL,2,,15,50,,652,,,2,,int
90194313399,LITERAL,2,,"""all""",27,,653,,,2,,char[4]
90194313400,LITERAL,2,,true,41,,654,,,2,,bool
90194313401,LITERAL,2,,"""addon""",32,,655,,,2,,char[6]
90194313402,LITERAL,2,,true,46,,656,,,2,,bool
90194313403,LITERAL,2,,"""config""",32,,657,,,2,,char[7]
90194313404,LITERAL,2,,true,47,,658,,,2,,bool
90194313405,LITERAL,2,,"""library""",32,,659,,,2,,char[8]
90194313406,LITERAL,2,,true,48,,660,,,2,,bool
90194313407,LITERAL,2,,"""platform""",32,,661,,,2,,char[9]
90194313408,LITERAL,2,,true,49,,662,,,2,,bool
90194313409,LITERAL,1,,"""unknown lookup '""",36,,665,,,1,,char[17]
90194313410,LITERAL,2,,"""'""",66,,665,,,2,,char[2]
90194313411,LITERAL,2,,"""--debug-simplified""",39,,671,,,2,,char[19]
90194313412,LITERAL,2,,0,64,,671,,,2,,int
90194313413,LITERAL,2,,true,41,,672,,,2,,bool
90194313414,LITERAL,2,,"""--debug-template""",39,,675,,,2,,char[17]
90194313415,LITERAL,2,,0,62,,675,,,2,,int
90194313416,LITERAL,2,,true,39,,676,,,2,,bool
90194313417,LITERAL,2,,"""--debug-warnings""",39,,679,,,2,,char[17]
90194313418,LITERAL,2,,0,62,,679,,,2,,int
90194313419,LITERAL,2,,true,39,,680,,,2,,bool
90194313420,LITERAL,2,,"""--disable=""",40,,682,,,2,,char[11]
90194313421,LITERAL,3,,10,54,,682,,,3,,int
90194313422,LITERAL,2,,0,61,,682,,,2,,int
90194313423,LITERAL,2,,10,74,,683,,,2,,int
90194313424,LITERAL,2,,"""--dump""",39,,691,,,2,,char[7]
90194313425,LITERAL,2,,0,52,,691,,,2,,int
90194313426,LITERAL,2,,true,30,,692,,,2,,bool
90194313427,LITERAL,2,,"""--emit-duplicates""",39,,694,,,2,,char[18]
90194313428,LITERAL,2,,0,63,,694,,,2,,int
90194313429,LITERAL,2,,true,40,,695,,,2,,bool
90194313430,LITERAL,2,,"""--enable=""",40,,697,,,2,,char[10]
90194313431,LITERAL,3,,9,53,,697,,,3,,int
90194313432,LITERAL,2,,0,59,,697,,,2,,int
90194313433,LITERAL,2,,9,54,,698,,,2,,int
90194313434,LITERAL,1,,"""style""",33,,705,,,2,,char[6]
90194313435,LITERAL,1,,"""warning""",38,,706,,,2,,char[8]
90194313436,LITERAL,1,,"""performance""",38,,707,,,2,,char[12]
90194313437,LITERAL,1,,"""portability""",38,,708,,,2,,char[12]
90194313438,LITERAL,2,,"""--error-exitcode=""",40,,713,,,2,,char[18]
90194313439,LITERAL,3,,17,61,,713,,,3,,int
90194313440,LITERAL,2,,0,68,,713,,,2,,int
90194313441,LITERAL,2,,17,42,,714,,,2,,int
90194313442,LITERAL,2,,"""--exception-handling""",39,,719,,,2,,char[21]
90194313443,LITERAL,2,,0,66,,719,,,2,,int
90194313444,LITERAL,1,,"""Option --exception-handling is not supported since Cppcheck has not been built with any exception handling enabled.""",32,,723,,,2,,char[116]
90194313445,LITERAL,2,,"""--exception-handling=""",40,,729,,,2,,char[22]
90194313446,LITERAL,3,,21,65,,729,,,3,,int
90194313447,LITERAL,2,,0,72,,729,,,2,,int
90194313448,LITERAL,1,,"""Option --exception-handling is not supported since Cppcheck has not been built with any exception handling enabled.""",32,,739,,,2,,char[116]
90194313449,LITERAL,2,,"""--executor=""",40,,744,,,2,,char[12]
90194313450,LITERAL,3,,11,55,,744,,,3,,int
90194313451,LITERAL,2,,0,62,,744,,,2,,int
90194313452,LITERAL,1,,11,38,,745,,,1,,int
90194313453,LITERAL,2,,"""auto""",25,,746,,,2,,char[5]
90194313454,LITERAL,2,,true,32,,747,,,2,,bool
90194313455,LITERAL,2,,"""thread""",30,,750,,,2,,char[7]
90194313456,LITERAL,1,,"""executor type 'thread' cannot be used as Cppcheck has not been built with a respective threading model.""",36,,755,,,2,,char[104]
90194313457,LITERAL,2,,"""process""",30,,759,,,2,,char[8]
90194313458,LITERAL,1,,"""executor type 'process' cannot be used as Cppcheck has not been built with a respective threading model.""",36,,764,,,2,,char[105]
90194313459,LITERAL,1,,"""unknown executor: '""",36,,769,,,1,,char[20]
90194313460,LITERAL,2,,"""'.""",67,,769,,,2,,char[3]
90194313461,LITERAL,2,,"""--exitcode-suppressions=""",40,,775,,,2,,char[25]
90194313462,LITERAL,3,,24,68,,775,,,3,,int
90194313463,LITERAL,2,,0,75,,775,,,2,,int
90194313464,LITERAL,1,,24,36,,777,,,1,,int
90194313465,LITERAL,1,,"""couldn't open the file: \\""""",36,,781,,,1,,char[26]
90194313466,LITERAL,2,,"""\\"".""",78,,781,,,2,,char[3]
90194313467,LITERAL,2,,"""--file-filter=""",40,,792,,,2,,char[15]
90194313468,LITERAL,3,,14,58,,792,,,3,,int
90194313469,LITERAL,2,,0,65,,792,,,2,,int
90194313470,LITERAL,2,,14,44,,793,,,2,,int
90194313471,LITERAL,2,,"""-""",37,,794,,,2,,char[2]
90194313472,LITERAL,2,,0,45,,794,,,2,,int
90194313473,LITERAL,1,,"""Failed: --file-filter=-""",40,,796,,,2,,char[24]
90194313474,LITERAL,2,,"""--file-list=""",40,,805,,,2,,char[13]
90194313475,LITERAL,3,,12,56,,805,,,3,,int
90194313476,LITERAL,2,,0,63,,805,,,2,,int
90194313477,LITERAL,2,,12,52,,807,,,2,,int
90194313478,LITERAL,1,,"""couldn't open the file: \\""""",36,,809,,,1,,char[26]
90194313479,LITERAL,2,,"""\\"".""",78,,809,,,2,,char[3]
90194313480,LITERAL,2,,"""-f""",39,,815,,,2,,char[3]
90194313481,LITERAL,2,,0,48,,815,,,2,,int
90194313482,LITERAL,2,,"""--force""",74,,815,,,2,,char[8]
90194313483,LITERAL,2,,0,88,,815,,,2,,int
90194313484,LITERAL,2,,true,31,,816,,,2,,bool
90194313485,LITERAL,2,,"""--fsigned-char""",39,,818,,,2,,char[15]
90194313486,LITERAL,2,,0,60,,818,,,2,,int
90194313487,LITERAL,2,,'s',46,,819,,,2,,char
90194313488,LITERAL,2,,"""--funsigned-char""",39,,821,,,2,,char[17]
90194313489,LITERAL,2,,0,62,,821,,,2,,int
90194313490,LITERAL,2,,'u',46,,822,,,2,,char
90194313491,LITERAL,2,,"""-i""",40,,825,,,2,,char[3]
90194313492,LITERAL,3,,2,46,,825,,,3,,int
90194313493,LITERAL,2,,0,52,,825,,,2,,int
90194313494,LITERAL,2,,"""-i""",38,,829,,,2,,char[3]
90194313495,LITERAL,2,,0,47,,829,,,2,,int
90194313496,LITERAL,2,,0,42,,831,,,2,,int
90194313497,LITERAL,2,,'-',48,,831,,,2,,char
90194313498,LITERAL,1,,"""argument to '-i' is missing.""",40,,832,,,2,,char[29]
90194313499,LITERAL,1,,2,24,,840,,,1,,int
90194313500,LITERAL,2,,"""--include=""",40,,848,,,2,,char[11]
90194313501,LITERAL,3,,10,54,,848,,,3,,int
90194313502,LITERAL,2,,0,61,,848,,,2,,int
90194313503,LITERAL,2,,10,86,,849,,,2,,int
90194313504,LITERAL,2,,"""--includes-file=""",40,,852,,,2,,char[17]
90194313505,LITERAL,3,,16,60,,852,,,3,,int
90194313506,LITERAL,2,,0,67,,852,,,2,,int
90194313507,LITERAL,1,,16,44,,854,,,1,,int
90194313508,LITERAL,1,,"""unable to open includes file at '""",36,,856,,,1,,char[34]
90194313509,LITERAL,2,,"""'""",89,,856,,,2,,char[2]
90194313510,LITERAL,2,,"""--inconclusive""",39,,862,,,2,,char[15]
90194313511,LITERAL,2,,0,60,,862,,,2,,int
90194313512,LITERAL,2,,"""--inline-suppr""",39,,866,,,2,,char[15]
90194313513,LITERAL,2,,0,60,,866,,,2,,int
90194313514,LITERAL,2,,true,44,,867,,,2,,bool
90194313515,LITERAL,2,,"""-j""",40,,870,,,2,,char[3]
90194313516,LITERAL,3,,2,46,,870,,,3,,int
90194313517,LITERAL,2,,0,52,,870,,,2,,int
90194313518,LITERAL,2,,"""-j""",38,,874,,,2,,char[3]
90194313519,LITERAL,2,,0,47,,874,,,2,,int
90194313520,LITERAL,2,,0,42,,876,,,2,,int
90194313521,LITERAL,2,,'-',48,,876,,,2,,char
90194313522,LITERAL,1,,"""argument to '-j' is missing.""",40,,877,,,2,,char[29]
90194313523,LITERAL,2,,2,40,,886,,,2,,int
90194313524,LITERAL,1,,"""argument to '-j' is not valid - """,36,,891,,,1,,char[33]
90194313525,LITERAL,2,,""".""",80,,891,,,2,,char[2]
90194313526,LITERAL,2,,0,24,,894,,,2,,int
