124554051585,34359738374,CAPTURE
124554051586,34359738373,CAPTURE
124554051587,34359738372,CAPTURE
124554051588,34359738371,CAPTURE
124554051589,34359738370,CAPTURE
124554051590,34359738369,CAPTURE
124554051591,34359738368,CAPTURE
124554051631,34359738375,CAPTURE
124554051650,34359738376,CAPTURE
124554051689,34359738406,CAPTURE
124554051693,34359738404,CAPTURE
124554051693,34359738405,CAPTURE
124554051697,34359738403,CAPTURE
124554051698,34359738400,CAPTURE
124554051698,34359738401,CAPTURE
124554051698,34359738402,CAPTURE
124554051699,34359738398,CAPTURE
124554051699,34359738399,CAPTURE
124554051714,34359738395,CAPTURE
124554051715,34359738394,CAPTURE
124554051730,34359738393,CAPTURE
124554051735,34359738378,CAPTURE
124554051735,34359738379,CAPTURE
124554051735,34359738380,CAPTURE
124554051735,34359738381,CAPTURE
124554051735,34359738382,CAPTURE
124554051735,34359738383,CAPTURE
124554051735,34359738384,CAPTURE
124554051735,34359738385,CAPTURE
124554051735,34359738386,CAPTURE
124554051735,34359738387,CAPTURE
124554051735,34359738388,CAPTURE
124554051735,34359738389,CAPTURE
124554051735,34359738390,CAPTURE
124554051735,34359738391,CAPTURE
124554051735,34359738392,CAPTURE
124554051754,34359738422,CAPTURE
124554051754,34359738423,CAPTURE
124554051754,34359738424,CAPTURE
124554051754,34359738425,CAPTURE
124554051755,34359738420,CAPTURE
124554051755,34359738421,CAPTURE
124554051756,34359738417,CAPTURE
124554051756,34359738418,CAPTURE
124554051756,34359738419,CAPTURE
124554051761,34359738415,CAPTURE
124554051761,34359738416,CAPTURE
124554051905,34359738414,CAPTURE
124554051912,34359738412,CAPTURE
124554051912,34359738413,CAPTURE
124554051917,34359738410,CAPTURE
124554051917,34359738411,CAPTURE
124554051918,34359738407,CAPTURE
124554051918,34359738408,CAPTURE
124554051918,34359738409,CAPTURE
124554051978,34359738427,CAPTURE
124554051980,34359738426,CAPTURE
124554052027,34359738428,CAPTURE
124554052027,34359738429,CAPTURE
124554052027,34359738430,CAPTURE
124554052215,34359738432,CAPTURE
124554052216,34359738431,CAPTURE
124554052361,34359738434,CAPTURE
124554052364,34359738451,CAPTURE
124554052370,34359738443,CAPTURE
124554052370,34359738444,CAPTURE
124554052370,34359738445,CAPTURE
124554052370,34359738446,CAPTURE
124554052370,34359738447,CAPTURE
124554052370,34359738448,CAPTURE
124554052370,34359738449,CAPTURE
124554052370,34359738450,CAPTURE
124554052371,34359738435,CAPTURE
124554052371,34359738436,CAPTURE
124554052371,34359738437,CAPTURE
124554052371,34359738438,CAPTURE
124554052371,34359738439,CAPTURE
124554052371,34359738440,CAPTURE
124554052371,34359738441,CAPTURE
124554052371,34359738442,CAPTURE
124554052419,34359738433,CAPTURE
124554052434,34359738473,CAPTURE
124554052441,34359738545,CAPTURE
124554052441,34359738546,CAPTURE
124554052441,34359738547,CAPTURE
124554052441,34359738548,CAPTURE
124554052441,34359738549,CAPTURE
124554052441,34359738550,CAPTURE
124554052441,34359738551,CAPTURE
124554052441,34359738552,CAPTURE
124554052446,34359738529,CAPTURE
124554052446,34359738530,CAPTURE
124554052446,34359738531,CAPTURE
124554052446,34359738532,CAPTURE
124554052446,34359738533,CAPTURE
124554052446,34359738534,CAPTURE
124554052446,34359738535,CAPTURE
124554052446,34359738536,CAPTURE
124554052446,34359738537,CAPTURE
124554052446,34359738538,CAPTURE
124554052446,34359738539,CAPTURE
124554052446,34359738540,CAPTURE
124554052446,34359738541,CAPTURE
124554052446,34359738542,CAPTURE
124554052446,34359738543,CAPTURE
124554052446,34359738544,CAPTURE
124554052447,34359738516,CAPTURE
124554052447,34359738517,CAPTURE
124554052447,34359738518,CAPTURE
124554052447,34359738519,CAPTURE
124554052447,34359738520,CAPTURE
124554052447,34359738521,CAPTURE
124554052447,34359738522,CAPTURE
124554052447,34359738523,CAPTURE
124554052447,34359738524,CAPTURE
124554052447,34359738525,CAPTURE
124554052447,34359738526,CAPTURE
124554052447,34359738527,CAPTURE
124554052447,34359738528,CAPTURE
124554052449,34359738515,CAPTURE
124554052450,34359738513,CAPTURE
124554052450,34359738514,CAPTURE
124554052451,34359738510,CAPTURE
124554052451,34359738511,CAPTURE
124554052451,34359738512,CAPTURE
124554052452,34359738508,CAPTURE
124554052452,34359738509,CAPTURE
124554052460,34359738501,CAPTURE
124554052460,34359738502,CAPTURE
124554052460,34359738503,CAPTURE
124554052460,34359738504,CAPTURE
124554052460,34359738505,CAPTURE
124554052460,34359738506,CAPTURE
124554052460,34359738507,CAPTURE
124554052461,34359738499,CAPTURE
124554052461,34359738500,CAPTURE
124554052462,34359738498,CAPTURE
124554052463,34359738494,CAPTURE
124554052463,34359738495,CAPTURE
124554052463,34359738496,CAPTURE
124554052463,34359738497,CAPTURE
124554052465,34359738487,CAPTURE
124554052465,34359738488,CAPTURE
124554052465,34359738489,CAPTURE
124554052465,34359738490,CAPTURE
124554052465,34359738491,CAPTURE
124554052465,34359738492,CAPTURE
124554052465,34359738493,CAPTURE
124554052466,34359738486,CAPTURE
124554052467,34359738484,CAPTURE
124554052467,34359738485,CAPTURE
124554052468,34359738483,CAPTURE
124554052469,34359738482,CAPTURE
124554052470,34359738478,CAPTURE
124554052470,34359738479,CAPTURE
124554052470,34359738480,CAPTURE
124554052470,34359738481,CAPTURE
124554052472,34359738475,CAPTURE
124554052472,34359738476,CAPTURE
124554052472,34359738477,CAPTURE
124554052475,34359738474,CAPTURE
124554052480,34359738470,CAPTURE
124554052480,34359738471,CAPTURE
124554052480,34359738472,CAPTURE
124554052481,34359738455,CAPTURE
124554052481,34359738456,CAPTURE
124554052481,34359738457,CAPTURE
124554052481,34359738458,CAPTURE
124554052481,34359738459,CAPTURE
124554052481,34359738460,CAPTURE
124554052481,34359738461,CAPTURE
124554052481,34359738462,CAPTURE
124554052481,34359738463,CAPTURE
124554052481,34359738464,CAPTURE
124554052481,34359738465,CAPTURE
124554052481,34359738466,CAPTURE
124554052481,34359738467,CAPTURE
124554052481,34359738468,CAPTURE
124554052481,34359738469,CAPTURE
124554052486,34359738454,CAPTURE
124554052491,34359738453,CAPTURE
124554052492,34359738452,CAPTURE
124554052603,34359738555,CAPTURE
124554052604,34359738554,CAPTURE
124554052605,34359738553,CAPTURE
124554052650,34359738556,CAPTURE
124554052666,34359738557,CAPTURE
124554052666,34359738558,CAPTURE
124554052671,34359738595,CAPTURE
124554052671,34359738596,CAPTURE
124554052671,34359738597,CAPTURE
124554052671,34359738598,CAPTURE
124554052671,34359738599,CAPTURE
124554052673,34359738578,CAPTURE
124554052673,34359738579,CAPTURE
124554052673,34359738580,CAPTURE
124554052673,34359738581,CAPTURE
124554052673,34359738582,CAPTURE
124554052673,34359738583,CAPTURE
124554052673,34359738584,CAPTURE
124554052673,34359738585,CAPTURE
124554052673,34359738586,CAPTURE
124554052673,34359738587,CAPTURE
124554052673,34359738588,CAPTURE
124554052673,34359738589,CAPTURE
124554052673,34359738590,CAPTURE
124554052673,34359738591,CAPTURE
124554052673,34359738592,CAPTURE
124554052673,34359738593,CAPTURE
124554052673,34359738594,CAPTURE
124554052674,34359738576,CAPTURE
124554052674,34359738577,CAPTURE
124554052675,34359738559,CAPTURE
124554052675,34359738560,CAPTURE
124554052675,34359738561,CAPTURE
124554052675,34359738562,CAPTURE
124554052675,34359738563,CAPTURE
124554052675,34359738564,CAPTURE
124554052675,34359738565,CAPTURE
124554052675,34359738566,CAPTURE
124554052675,34359738567,CAPTURE
124554052675,34359738568,CAPTURE
124554052675,34359738569,CAPTURE
124554052675,34359738570,CAPTURE
124554052675,34359738571,CAPTURE
124554052675,34359738572,CAPTURE
124554052675,34359738573,CAPTURE
124554052675,34359738574,CAPTURE
124554052675,34359738575,CAPTURE
124554052689,34359738631,CAPTURE
124554052691,34359738629,CAPTURE
124554052691,34359738630,CAPTURE
124554052692,34359738624,CAPTURE
124554052693,34359738625,CAPTURE
124554052693,34359738626,CAPTURE
124554052693,34359738627,CAPTURE
124554052693,34359738628,CAPTURE
124554052694,34359738623,CAPTURE
