47244640256,30064771072,CONDITION
47244640258,30064771077,CONDITION
47244640259,30064771081,CONDITION
47244640260,30064771083,CONDITION
47244640261,68719476751,CONDITION
47244640262,30064771089,CONDITION
47244640263,30064771090,CONDITION
47244640264,30064771098,CONDITION
47244640265,30064771107,CONDITION
47244640266,68719476801,CONDITION
47244640268,30064771175,CONDITION
47244640269,30064771178,CONDITION
47244640270,30064771185,CONDITION
47244640271,30064771193,CONDITION
47244640273,30064771195,CONDITION
47244640274,68719476827,CONDITION
47244640275,30064771230,CONDITION
47244640276,30064771232,CONDITION
47244640277,30064771240,CONDITION
47244640279,30064771246,CONDITION
47244640280,30064771253,CONDITION
47244640281,30064771256,CONDITION
47244640284,30064771266,CONDITION
47244640285,30064771269,CONDITION
47244640287,30064771281,CONDITION
47244640288,30064771294,CONDITION
47244640289,30064771297,CONDITION
47244640290,30064771315,CONDITION
47244640291,30064771319,CONDITION
47244640292,30064771326,CONDITION
47244640293,30064771337,CONDITION
47244640294,30064771341,CONDITION
47244640295,30064771344,CONDITION
47244640296,30064771350,CONDITION
47244640297,30064771360,CONDITION
47244640298,30064771369,CONDITION
47244640300,30064771374,CONDITION
47244640301,30064771381,CONDITION
47244640302,30064771384,CONDITION
47244640305,30064771393,CONDITION
47244640306,30064771396,CONDITION
47244640308,30064771400,CONDITION
47244640310,30064771411,CONDITION
47244640311,30064771422,CONDITION
47244640312,30064771425,CONDITION
47244640313,30064771446,CONDITION
47244640314,30064771459,CONDITION
47244640315,30064771463,CONDITION
47244640316,30064771465,CONDITION
47244640317,30064771471,CONDITION
47244640318,30064771480,CONDITION
47244640319,30064771494,CONDITION
47244640320,30064771497,CONDITION
47244640321,30064771512,CONDITION
47244640322,30064771521,CONDITION
47244640323,30064771525,CONDITION
47244640324,30064771528,CONDITION
47244640325,30064771540,CONDITION
47244640326,30064771542,CONDITION
47244640328,30064771550,CONDITION
47244640329,30064771553,CONDITION
47244640330,30064771557,CONDITION
47244640332,30064771570,CONDITION
